geo,time,income_groups
aze,1991,lower_middle_income
aze,1992,lower_middle_income
aze,1993,lower_middle_income
aze,1994,low_income
aze,1995,low_income
aze,1996,low_income
aze,1997,low_income
aze,1998,low_income
aze,1999,low_income
aze,2000,low_income
aze,2001,low_income
aze,2002,low_income
aze,2003,lower_middle_income
aze,2004,lower_middle_income
aze,2005,lower_middle_income
aze,2006,lower_middle_income
aze,2007,lower_middle_income
aze,2008,lower_middle_income
aze,2009,upper_middle_income
aze,2010,upper_middle_income
aze,2011,upper_middle_income
aze,2012,upper_middle_income
aze,2013,upper_middle_income
aze,2014,upper_middle_income
aze,2015,upper_middle_income
aze,2016,upper_middle_income
aze,2017,upper_middle_income
aze,2018,upper_middle_income
aze,2019,upper_middle_income
bdi,1987,low_income
bdi,1988,low_income
bdi,1989,low_income
bdi,1990,low_income
bdi,1991,low_income
bdi,1992,low_income
bdi,1993,low_income
bdi,1994,low_income
bdi,1995,low_income
bdi,1996,low_income
bdi,1997,low_income
bdi,1998,low_income
bdi,1999,low_income
bdi,2000,low_income
bdi,2001,low_income
bdi,2002,low_income
bdi,2003,low_income
bdi,2004,low_income
bdi,2005,low_income
bdi,2006,low_income
bdi,2007,low_income
bdi,2008,low_income
bdi,2009,low_income
bdi,2010,low_income
bdi,2011,low_income
bdi,2012,low_income
bdi,2013,low_income
bdi,2014,low_income
bdi,2015,low_income
bdi,2016,low_income
bdi,2017,low_income
bdi,2018,low_income
bdi,2019,low_income
bel,1987,high_income
bel,1988,high_income
bel,1989,high_income
bel,1990,high_income
bel,1991,high_income
bel,1992,high_income
bel,1993,high_income
bel,1994,high_income
bel,1995,high_income
bel,1996,high_income
bel,1997,high_income
bel,1998,high_income
bel,1999,high_income
bel,2000,high_income
bel,2001,high_income
bel,2002,high_income
bel,2003,high_income
bel,2004,high_income
bel,2005,high_income
bel,2006,high_income
bel,2007,high_income
bel,2008,high_income
bel,2009,high_income
bel,2010,high_income
bel,2011,high_income
bel,2012,high_income
bel,2013,high_income
bel,2014,high_income
bel,2015,high_income
bel,2016,high_income
bel,2017,high_income
bel,2018,high_income
bel,2019,high_income
ben,1987,low_income
ben,1988,low_income
ben,1989,low_income
ben,1990,low_income
ben,1991,low_income
ben,1992,low_income
ben,1993,low_income
ben,1994,low_income
ben,1995,low_income
ben,1996,low_income
ben,1997,low_income
ben,1998,low_income
ben,1999,low_income
ben,2000,low_income
ben,2001,low_income
ben,2002,low_income
ben,2003,low_income
ben,2004,low_income
ben,2005,low_income
ben,2006,low_income
ben,2007,low_income
ben,2008,low_income
ben,2009,low_income
ben,2010,low_income
ben,2011,low_income
ben,2012,low_income
ben,2013,low_income
ben,2014,low_income
ben,2015,low_income
ben,2016,low_income
ben,2017,low_income
ben,2018,low_income
ben,2019,lower_middle_income
bfa,1987,low_income
bfa,1988,low_income
bfa,1989,low_income
bfa,1990,low_income
bfa,1991,low_income
bfa,1992,low_income
bfa,1993,low_income
bfa,1994,low_income
bfa,1995,low_income
bfa,1996,low_income
bfa,1997,low_income
bfa,1998,low_income
bfa,1999,low_income
bfa,2000,low_income
bfa,2001,low_income
bfa,2002,low_income
bfa,2003,low_income
bfa,2004,low_income
bfa,2005,low_income
bfa,2006,low_income
bfa,2007,low_income
bfa,2008,low_income
bfa,2009,low_income
bfa,2010,low_income
bfa,2011,low_income
bfa,2012,low_income
bfa,2013,low_income
bfa,2014,low_income
bfa,2015,low_income
bfa,2016,low_income
bfa,2017,low_income
bfa,2018,low_income
bfa,2019,low_income
bgd,1987,low_income
bgd,1988,low_income
bgd,1989,low_income
bgd,1990,low_income
bgd,1991,low_income
bgd,1992,low_income
bgd,1993,low_income
bgd,1994,low_income
bgd,1995,low_income
bgd,1996,low_income
bgd,1997,low_income
bgd,1998,low_income
bgd,1999,low_income
bgd,2000,low_income
bgd,2001,low_income
bgd,2002,low_income
bgd,2003,low_income
bgd,2004,low_income
bgd,2005,low_income
bgd,2006,low_income
bgd,2007,low_income
bgd,2008,low_income
bgd,2009,low_income
bgd,2010,low_income
bgd,2011,low_income
bgd,2012,low_income
bgd,2013,low_income
bgd,2014,lower_middle_income
bgd,2015,lower_middle_income
bgd,2016,lower_middle_income
bgd,2017,lower_middle_income
bgd,2018,lower_middle_income
bgd,2019,lower_middle_income
bgr,1989,lower_middle_income
bgr,1990,lower_middle_income
bgr,1991,lower_middle_income
bgr,1992,lower_middle_income
bgr,1993,lower_middle_income
bgr,1994,lower_middle_income
bgr,1995,lower_middle_income
bgr,1996,lower_middle_income
bgr,1997,lower_middle_income
bgr,1998,lower_middle_income
bgr,1999,lower_middle_income
bgr,2000,lower_middle_income
bgr,2001,lower_middle_income
bgr,2002,lower_middle_income
bgr,2003,lower_middle_income
bgr,2004,lower_middle_income
bgr,2005,lower_middle_income
bgr,2006,upper_middle_income
bgr,2007,upper_middle_income
bgr,2008,upper_middle_income
bgr,2009,upper_middle_income
bgr,2010,upper_middle_income
bgr,2011,upper_middle_income
bgr,2012,upper_middle_income
bgr,2013,upper_middle_income
bgr,2014,upper_middle_income
bgr,2015,upper_middle_income
bgr,2016,upper_middle_income
bgr,2017,upper_middle_income
bgr,2018,upper_middle_income
bgr,2019,upper_middle_income
bhr,1987,high_income
bhr,1988,high_income
bhr,1989,high_income
bhr,1990,upper_middle_income
bhr,1991,upper_middle_income
bhr,1992,upper_middle_income
bhr,1993,upper_middle_income
bhr,1994,upper_middle_income
bhr,1995,upper_middle_income
bhr,1996,upper_middle_income
bhr,1997,upper_middle_income
bhr,1998,upper_middle_income
bhr,1999,upper_middle_income
bhr,2000,upper_middle_income
bhr,2001,high_income
bhr,2002,high_income
bhr,2003,high_income
bhr,2004,high_income
bhr,2005,high_income
bhr,2006,high_income
bhr,2007,high_income
bhr,2008,high_income
bhr,2009,high_income
bhr,2010,high_income
bhr,2011,high_income
bhr,2012,high_income
bhr,2013,high_income
bhr,2014,high_income
bhr,2015,high_income
bhr,2016,high_income
bhr,2017,high_income
bhr,2018,high_income
bhr,2019,high_income
bhs,1987,high_income
bhs,1988,high_income
bhs,1989,high_income
bhs,1990,high_income
bhs,1991,high_income
bhs,1992,high_income
bhs,1993,high_income
bhs,1994,high_income
bhs,1995,high_income
bhs,1996,high_income
bhs,1997,high_income
bhs,1998,high_income
bhs,1999,high_income
bhs,2000,high_income
bhs,2001,high_income
bhs,2002,high_income
bhs,2003,high_income
bhs,2004,high_income
bhs,2005,high_income
bhs,2006,high_income
bhs,2007,high_income
bhs,2008,high_income
bhs,2009,high_income
bhs,2010,high_income
bhs,2011,high_income
bhs,2012,high_income
bhs,2013,high_income
bhs,2014,high_income
bhs,2015,high_income
bhs,2016,high_income
bhs,2017,high_income
bhs,2018,high_income
bhs,2019,high_income
bih,1992,lower_middle_income
bih,1993,low_income
bih,1994,low_income
bih,1995,low_income
bih,1996,low_income
bih,1997,low_income
bih,1998,lower_middle_income
bih,1999,lower_middle_income
bih,2000,lower_middle_income
bih,2001,lower_middle_income
bih,2002,lower_middle_income
bih,2003,lower_middle_income
bih,2004,lower_middle_income
bih,2005,lower_middle_income
bih,2006,lower_middle_income
bih,2007,lower_middle_income
bih,2008,upper_middle_income
bih,2009,upper_middle_income
bih,2010,upper_middle_income
bih,2011,upper_middle_income
bih,2012,upper_middle_income
bih,2013,upper_middle_income
bih,2014,upper_middle_income
bih,2015,upper_middle_income
bih,2016,upper_middle_income
bih,2017,upper_middle_income
bih,2018,upper_middle_income
bih,2019,upper_middle_income
blr,1991,upper_middle_income
blr,1992,upper_middle_income
blr,1993,upper_middle_income
blr,1994,lower_middle_income
blr,1995,lower_middle_income
blr,1996,lower_middle_income
blr,1997,lower_middle_income
blr,1998,lower_middle_income
blr,1999,lower_middle_income
blr,2000,lower_middle_income
blr,2001,lower_middle_income
blr,2002,lower_middle_income
blr,2003,lower_middle_income
blr,2004,lower_middle_income
blr,2005,lower_middle_income
blr,2006,lower_middle_income
blr,2007,upper_middle_income
blr,2008,upper_middle_income
blr,2009,upper_middle_income
blr,2010,upper_middle_income
blr,2011,upper_middle_income
blr,2012,upper_middle_income
blr,2013,upper_middle_income
blr,2014,upper_middle_income
blr,2015,upper_middle_income
blr,2016,upper_middle_income
blr,2017,upper_middle_income
blr,2018,upper_middle_income
blr,2019,upper_middle_income
blz,1987,lower_middle_income
blz,1988,lower_middle_income
blz,1989,lower_middle_income
blz,1990,lower_middle_income
blz,1991,lower_middle_income
blz,1992,lower_middle_income
blz,1993,lower_middle_income
blz,1994,lower_middle_income
blz,1995,lower_middle_income
blz,1996,lower_middle_income
blz,1997,lower_middle_income
blz,1998,lower_middle_income
blz,1999,lower_middle_income
blz,2000,lower_middle_income
blz,2001,lower_middle_income
blz,2002,upper_middle_income
blz,2003,upper_middle_income
blz,2004,upper_middle_income
blz,2005,upper_middle_income
blz,2006,upper_middle_income
blz,2007,upper_middle_income
blz,2008,lower_middle_income
blz,2009,lower_middle_income
blz,2010,lower_middle_income
blz,2011,lower_middle_income
blz,2012,upper_middle_income
blz,2013,upper_middle_income
blz,2014,upper_middle_income
blz,2015,upper_middle_income
blz,2016,upper_middle_income
blz,2017,upper_middle_income
blz,2018,upper_middle_income
blz,2019,upper_middle_income
bmu,1987,high_income
bmu,1988,high_income
bmu,1989,high_income
bmu,1990,high_income
bmu,1991,high_income
bmu,1992,high_income
bmu,1993,high_income
bmu,1994,high_income
bmu,1995,high_income
bmu,1996,high_income
bmu,1997,high_income
bmu,1998,high_income
bmu,1999,high_income
bmu,2000,high_income
bmu,2001,high_income
bmu,2002,high_income
bmu,2003,high_income
bmu,2004,high_income
bmu,2005,high_income
bmu,2006,high_income
bmu,2007,high_income
bmu,2008,high_income
bmu,2009,high_income
bmu,2010,high_income
bmu,2011,high_income
bmu,2012,high_income
bmu,2013,high_income
bmu,2014,high_income
bmu,2015,high_income
bmu,2016,high_income
bmu,2017,high_income
bmu,2018,high_income
bmu,2019,high_income
bol,1987,lower_middle_income
bol,1988,lower_middle_income
bol,1989,lower_middle_income
bol,1990,lower_middle_income
bol,1991,lower_middle_income
bol,1992,lower_middle_income
bol,1993,lower_middle_income
bol,1994,lower_middle_income
bol,1995,lower_middle_income
bol,1996,lower_middle_income
bol,1997,lower_middle_income
bol,1998,lower_middle_income
bol,1999,lower_middle_income
bol,2000,lower_middle_income
bol,2001,lower_middle_income
bol,2002,lower_middle_income
bol,2003,lower_middle_income
bol,2004,lower_middle_income
bol,2005,lower_middle_income
bol,2006,lower_middle_income
bol,2007,lower_middle_income
bol,2008,lower_middle_income
bol,2009,lower_middle_income
bol,2010,lower_middle_income
bol,2011,lower_middle_income
bol,2012,lower_middle_income
bol,2013,lower_middle_income
bol,2014,lower_middle_income
bol,2015,lower_middle_income
bol,2016,lower_middle_income
bol,2017,lower_middle_income
bol,2018,lower_middle_income
bol,2019,lower_middle_income
bra,1987,upper_middle_income
bra,1988,lower_middle_income
bra,1989,upper_middle_income
bra,1990,upper_middle_income
bra,1991,upper_middle_income
bra,1992,upper_middle_income
bra,1993,upper_middle_income
bra,1994,upper_middle_income
bra,1995,upper_middle_income
bra,1996,upper_middle_income
bra,1997,upper_middle_income
bra,1998,upper_middle_income
bra,1999,upper_middle_income
bra,2000,upper_middle_income
bra,2001,upper_middle_income
bra,2002,lower_middle_income
bra,2003,lower_middle_income
bra,2004,lower_middle_income
bra,2005,lower_middle_income
bra,2006,upper_middle_income
bra,2007,upper_middle_income
bra,2008,upper_middle_income
bra,2009,upper_middle_income
bra,2010,upper_middle_income
bra,2011,upper_middle_income
bra,2012,upper_middle_income
bra,2013,upper_middle_income
bra,2014,upper_middle_income
bra,2015,upper_middle_income
bra,2016,upper_middle_income
bra,2017,upper_middle_income
bra,2018,upper_middle_income
bra,2019,upper_middle_income
brb,1987,upper_middle_income
brb,1988,upper_middle_income
brb,1989,high_income
brb,1990,upper_middle_income
brb,1991,upper_middle_income
brb,1992,upper_middle_income
brb,1993,upper_middle_income
brb,1994,upper_middle_income
brb,1995,upper_middle_income
brb,1996,upper_middle_income
brb,1997,upper_middle_income
brb,1998,upper_middle_income
brb,1999,upper_middle_income
brb,2000,high_income
brb,2001,upper_middle_income
brb,2002,high_income
brb,2003,upper_middle_income
brb,2004,upper_middle_income
brb,2005,upper_middle_income
brb,2006,high_income
brb,2007,high_income
brb,2008,high_income
brb,2009,high_income
brb,2010,high_income
brb,2011,high_income
brb,2012,high_income
brb,2013,high_income
brb,2014,high_income
brb,2015,high_income
brb,2016,high_income
brb,2017,high_income
brb,2018,high_income
brb,2019,high_income
brn,1987,high_income
brn,1990,high_income
brn,1991,high_income
brn,1992,high_income
brn,1993,high_income
brn,1994,high_income
brn,1995,high_income
brn,1996,high_income
brn,1997,high_income
brn,1998,high_income
brn,1999,high_income
brn,2000,high_income
brn,2001,high_income
brn,2002,high_income
brn,2003,high_income
brn,2004,high_income
brn,2005,high_income
brn,2006,high_income
brn,2007,high_income
brn,2008,high_income
brn,2009,high_income
brn,2010,high_income
brn,2011,high_income
brn,2012,high_income
brn,2013,high_income
brn,2014,high_income
brn,2015,high_income
brn,2016,high_income
brn,2017,high_income
brn,2018,high_income
brn,2019,high_income
btn,1987,low_income
btn,1988,low_income
btn,1989,low_income
btn,1990,low_income
btn,1991,low_income
btn,1992,low_income
btn,1993,low_income
btn,1994,low_income
btn,1995,low_income
btn,1996,low_income
btn,1997,low_income
btn,1998,low_income
btn,1999,low_income
btn,2000,low_income
btn,2001,low_income
btn,2002,low_income
btn,2003,low_income
btn,2004,low_income
btn,2005,low_income
btn,2006,lower_middle_income
btn,2007,lower_middle_income
btn,2008,lower_middle_income
btn,2009,lower_middle_income
btn,2010,lower_middle_income
btn,2011,lower_middle_income
btn,2012,lower_middle_income
btn,2013,lower_middle_income
btn,2014,lower_middle_income
btn,2015,lower_middle_income
btn,2016,lower_middle_income
btn,2017,lower_middle_income
btn,2018,lower_middle_income
btn,2019,lower_middle_income
bwa,1987,lower_middle_income
bwa,1988,lower_middle_income
bwa,1989,lower_middle_income
bwa,1990,lower_middle_income
bwa,1991,upper_middle_income
bwa,1992,upper_middle_income
bwa,1993,lower_middle_income
bwa,1994,lower_middle_income
bwa,1995,lower_middle_income
bwa,1996,lower_middle_income
bwa,1997,upper_middle_income
bwa,1998,upper_middle_income
bwa,1999,upper_middle_income
bwa,2000,upper_middle_income
bwa,2001,upper_middle_income
bwa,2002,upper_middle_income
bwa,2003,upper_middle_income
bwa,2004,upper_middle_income
bwa,2005,upper_middle_income
bwa,2006,upper_middle_income
bwa,2007,upper_middle_income
bwa,2008,upper_middle_income
bwa,2009,upper_middle_income
bwa,2010,upper_middle_income
bwa,2011,upper_middle_income
bwa,2012,upper_middle_income
bwa,2013,upper_middle_income
bwa,2014,upper_middle_income
bwa,2015,upper_middle_income
bwa,2016,upper_middle_income
bwa,2017,upper_middle_income
bwa,2018,upper_middle_income
bwa,2019,upper_middle_income
caf,1987,low_income
caf,1988,low_income
caf,1989,low_income
caf,1990,low_income
caf,1991,low_income
caf,1992,low_income
caf,1993,low_income
caf,1994,low_income
caf,1995,low_income
caf,1996,low_income
caf,1997,low_income
caf,1998,low_income
caf,1999,low_income
caf,2000,low_income
caf,2001,low_income
caf,2002,low_income
caf,2003,low_income
caf,2004,low_income
caf,2005,low_income
caf,2006,low_income
caf,2007,low_income
caf,2008,low_income
caf,2009,low_income
caf,2010,low_income
caf,2011,low_income
caf,2012,low_income
caf,2013,low_income
caf,2014,low_income
caf,2015,low_income
caf,2016,low_income
caf,2017,low_income
caf,2018,low_income
caf,2019,low_income
can,1987,high_income
can,1988,high_income
can,1989,high_income
can,1990,high_income
can,1991,high_income
can,1992,high_income
can,1993,high_income
can,1994,high_income
can,1995,high_income
can,1996,high_income
can,1997,high_income
can,1998,high_income
can,1999,high_income
can,2000,high_income
can,2001,high_income
can,2002,high_income
can,2003,high_income
can,2004,high_income
can,2005,high_income
can,2006,high_income
can,2007,high_income
can,2008,high_income
can,2009,high_income
can,2010,high_income
can,2011,high_income
can,2012,high_income
can,2013,high_income
can,2014,high_income
can,2015,high_income
can,2016,high_income
can,2017,high_income
can,2018,high_income
can,2019,high_income
chanisl,1987,high_income
chanisl,1988,high_income
chanisl,1989,high_income
chanisl,1990,high_income
chanisl,1991,high_income
chanisl,1992,high_income
chanisl,1993,high_income
chanisl,1994,high_income
chanisl,1995,high_income
chanisl,1996,high_income
chanisl,1997,high_income
chanisl,1998,high_income
chanisl,1999,high_income
chanisl,2000,high_income
chanisl,2001,high_income
chanisl,2002,high_income
chanisl,2003,high_income
chanisl,2004,high_income
chanisl,2005,high_income
chanisl,2006,high_income
chanisl,2007,high_income
chanisl,2008,high_income
chanisl,2009,high_income
chanisl,2010,high_income
chanisl,2011,high_income
chanisl,2012,high_income
chanisl,2013,high_income
chanisl,2014,high_income
chanisl,2015,high_income
chanisl,2016,high_income
chanisl,2017,high_income
chanisl,2018,high_income
chanisl,2019,high_income
che,1987,high_income
che,1988,high_income
che,1989,high_income
che,1990,high_income
che,1991,high_income
che,1992,high_income
che,1993,high_income
che,1994,high_income
che,1995,high_income
che,1996,high_income
che,1997,high_income
che,1998,high_income
che,1999,high_income
che,2000,high_income
che,2001,high_income
che,2002,high_income
che,2003,high_income
che,2004,high_income
che,2005,high_income
che,2006,high_income
che,2007,high_income
che,2008,high_income
che,2009,high_income
che,2010,high_income
che,2011,high_income
che,2012,high_income
che,2013,high_income
che,2014,high_income
che,2015,high_income
che,2016,high_income
che,2017,high_income
che,2018,high_income
che,2019,high_income
cheslo,1990,upper_middle_income
cheslo,1991,upper_middle_income
chl,1987,lower_middle_income
chl,1988,lower_middle_income
chl,1989,lower_middle_income
chl,1990,lower_middle_income
chl,1991,lower_middle_income
chl,1992,lower_middle_income
chl,1993,upper_middle_income
chl,1994,upper_middle_income
chl,1995,upper_middle_income
chl,1996,upper_middle_income
chl,1997,upper_middle_income
chl,1998,upper_middle_income
chl,1999,upper_middle_income
chl,2000,upper_middle_income
chl,2001,upper_middle_income
chl,2002,upper_middle_income
chl,2003,upper_middle_income
chl,2004,upper_middle_income
chl,2005,upper_middle_income
chl,2006,upper_middle_income
chl,2007,upper_middle_income
chl,2008,upper_middle_income
chl,2009,upper_middle_income
chl,2010,upper_middle_income
chl,2011,upper_middle_income
chl,2012,high_income
chl,2013,high_income
chl,2014,high_income
chl,2015,high_income
chl,2016,high_income
chl,2017,high_income
chl,2018,high_income
chl,2019,high_income
chn,1987,low_income
chn,1988,low_income
chn,1989,low_income
chn,1990,low_income
