geo,time,sh_xpd_chex_gd_zs
nga,2010,3.29653
nga,2011,3.32078
nga,2012,3.35984
nga,2013,3.42069
nga,2014,3.3484
nga,2015,3.58195
nga,2016,3.64774
nga,2017,3.75337
nga,2018,3.09069
nga,2019,3.02666
nic,2000,5.23884
nic,2001,5.4846
nic,2002,5.73316
nic,2003,6.08318
nic,2004,6.0574
nic,2005,6.22469
nic,2006,6.35756
nic,2007,6.95643
nic,2008,7.16701
nic,2009,7.68584
nic,2010,7.71019
nic,2011,7.44982
nic,2012,7.48837
nic,2013,7.63869
nic,2014,7.97716
nic,2015,7.96303
nic,2016,8.04878
nic,2017,8.33673
nic,2018,8.58647
nic,2019,8.40393
nld,2000,7.70688
nld,2001,8.05947
nld,2002,8.64912
nld,2003,9.05657
nld,2004,9.11068
nld,2005,9.09672
nld,2006,9.08058
nld,2007,9.05292
nld,2008,9.27665
nld,2009,9.99291
nld,2010,10.15516
nld,2011,10.23353
nld,2012,10.53906
nld,2013,10.58356
nld,2014,10.56707
nld,2015,10.32394
nld,2016,10.29425
nld,2017,10.1083
nld,2018,10.03182
nld,2019,10.13031
nor,2000,7.71215
nor,2001,8.02202
nor,2002,9.00062
nor,2003,9.21472
nor,2004,8.82116
nor,2005,8.3284
nor,2006,7.91272
nor,2007,8.05085
nor,2008,7.96075
nor,2009,9.07432
nor,2010,8.90553
nor,2011,8.78868
nor,2012,8.77788
nor,2013,8.92953
nor,2014,9.34493
nor,2015,10.13147
nor,2016,10.5913
nor,2017,10.31589
nor,2018,10.02395
nor,2019,10.52135
npl,2000,3.12599
npl,2001,3.80386
npl,2002,3.92991
npl,2003,3.84753
npl,2004,4.03734
npl,2005,3.94221
npl,2006,3.53618
npl,2007,3.66484
npl,2008,3.80911
npl,2009,3.89315
npl,2010,4.35166
npl,2011,4.44235
npl,2012,4.49079
npl,2013,4.63012
npl,2014,5.07548
npl,2015,5.46615
npl,2016,5.4238
npl,2017,4.72173
npl,2018,4.52845
npl,2019,4.44515
nru,2000,18.12375
nru,2001,15.50227
nru,2002,13.19443
nru,2003,9.53113
nru,2004,6.57317
nru,2005,10.30554
nru,2006,12.41762
nru,2007,24.23068
nru,2008,23.0041
nru,2009,12.31576
nru,2010,12.6964
nru,2011,9.81178
nru,2012,9.21772
nru,2013,9.43968
nru,2014,7.94535
nru,2015,13.73629
nru,2016,10.74993
nru,2017,11.56233
nru,2018,8.63223
nru,2019,9.78172
nzl,2000,7.47002
nzl,2001,7.57894
nzl,2002,7.90046
nzl,2003,7.72169
nzl,2004,7.90091
nzl,2005,8.27335
nzl,2006,8.63842
nzl,2007,8.32904
nzl,2008,9.12383
nzl,2009,9.62076
nzl,2010,9.59278
nzl,2011,9.51987
nzl,2012,9.65164
nzl,2013,9.36019
nzl,2014,9.40168
nzl,2015,9.28344
nzl,2016,9.23865
nzl,2017,9.01968
nzl,2018,9.21035
nzl,2019,9.74118
omn,2000,3.06355
omn,2001,3.08315
omn,2002,3.18044
omn,2003,3.17295
omn,2004,2.97565
omn,2005,2.58714
omn,2006,2.31092
omn,2007,2.42576
omn,2008,2.01223
omn,2009,2.83009
omn,2010,2.82072
omn,2011,2.54777
omn,2012,2.55228
omn,2013,2.79134
omn,2014,3.52693
omn,2015,4.3044
omn,2016,4.35672
omn,2017,3.97071
omn,2018,4.10357
omn,2019,4.0719
pak,2000,2.88552
pak,2001,2.70667
pak,2002,2.82705
pak,2003,2.43138
pak,2004,2.34723
pak,2005,2.70794
pak,2006,3.00717
pak,2007,3.13823
pak,2008,2.92312
pak,2009,2.61331
pak,2010,2.59676
pak,2011,2.34443
pak,2012,2.3594
pak,2013,2.6028
pak,2014,2.72201
pak,2015,2.68712
pak,2016,2.89287
pak,2017,2.90229
pak,2018,3.20214
pak,2019,3.37993
pan,2000,6.91295
pan,2001,6.83411
pan,2002,6.96317
pan,2003,6.61839
pan,2004,6.99115
pan,2005,6.09435
pan,2006,6.45194
pan,2007,6.92857
pan,2008,6.84645
pan,2009,6.99648
pan,2010,7.0851
pan,2011,6.59314
pan,2012,6.56412
pan,2013,6.65126
pan,2014,6.92144
pan,2015,6.80903
pan,2016,7.32181
pan,2017,6.90813
pan,2018,7.28006
pan,2019,7.58406
per,2000,4.41483
per,2001,4.72161
per,2002,4.93902
per,2003,4.58696
per,2004,4.42971
per,2005,4.66595
per,2006,4.40956
per,2007,4.42612
per,2008,4.51443
per,2009,4.97619
per,2010,4.71549
per,2011,4.53342
per,2012,4.74024
per,2013,4.76035
per,2014,4.97851
per,2015,4.97963
per,2016,4.97274
per,2017,4.91777
per,2018,5.19758
per,2019,5.21507
phl,2000,3.05512
phl,2001,2.84776
phl,2002,2.63767
phl,2003,3.07664
phl,2004,3.04686
phl,2005,3.74253
phl,2006,3.77763
phl,2007,3.75318
phl,2008,3.86316
phl,2009,4.16452
phl,2010,4.13108
phl,2011,4.02519
phl,2012,4.17709
phl,2013,4.27409
phl,2014,3.70314
phl,2015,3.89827
phl,2016,3.95484
phl,2017,3.96043
phl,2018,3.95382
phl,2019,4.07677
plw,2000,8.87393
plw,2001,7.89591
plw,2002,8.01948
plw,2003,9.02106
plw,2004,9.97902
plw,2005,9.34275
plw,2006,9.66568
plw,2007,9.85682
plw,2008,9.44878
plw,2009,10.30606
plw,2010,11.54552
plw,2011,10.81779
plw,2012,11.58289
plw,2013,12.06837
plw,2014,12.12157
plw,2015,11.43467
plw,2016,12.12386
plw,2017,12.04423
plw,2018,10.84888
plw,2019,15.15049
png,2000,2.01842
png,2001,2.30064
png,2002,2.77563
png,2003,2.45315
png,2004,2.59373
png,2005,2.44874
png,2006,2.426
png,2007,2.42102
png,2008,2.13526
png,2009,2.32938
png,2010,2.10756
png,2011,2.29398
png,2012,2.66694
png,2013,2.99728
png,2014,3.27119
png,2015,1.81882
png,2016,2.33063
png,2017,2.22971
png,2018,2.2663
png,2019,2.30036
pol,2000,5.2879
pol,2001,5.66721
pol,2002,6.06724
pol,2003,5.95371
pol,2004,5.86845
pol,2005,5.80689
pol,2006,5.80281
pol,2007,5.87339
pol,2008,6.37592
pol,2009,6.58771
pol,2010,6.41223
pol,2011,6.24009
pol,2012,6.22394
pol,2013,6.41486
pol,2014,6.38664
pol,2015,6.39477
pol,2016,6.53474
pol,2017,6.56013
pol,2018,6.32764
pol,2019,6.44683
prt,2000,8.60104
prt,2001,8.62751
prt,2002,8.78643
prt,2003,9.12416
prt,2004,9.53251
prt,2005,9.65307
prt,2006,9.35423
prt,2007,9.25187
prt,2008,9.58308
prt,2009,10.1307
prt,2010,10.03251
prt,2011,9.73072
prt,2012,9.65393
prt,2013,9.40487
prt,2014,9.34288
prt,2015,9.31646
prt,2016,9.3944
prt,2017,9.30584
prt,2018,9.41265
prt,2019,9.53146
pry,2000,6.01865
pry,2001,5.60816
pry,2002,4.75771
pry,2003,4.90704
pry,2004,4.93224
pry,2005,4.82935
pry,2006,5.01928
pry,2007,5.02043
pry,2008,5.04564
pry,2009,5.52839
pry,2010,5.47032
pry,2011,5.82929
pry,2012,6.52923
pry,2013,6.05105
pry,2014,6.64387
pry,2015,6.70042
pry,2016,6.6821
pry,2017,6.60703
pry,2018,6.71838
pry,2019,7.17281
qat,2000,1.97258
qat,2001,2.31971
qat,2002,2.46044
qat,2003,3.50257
qat,2004,3.18312
qat,2005,2.563
qat,2006,2.28806
qat,2007,2.07008
qat,2008,1.63775
qat,2009,2.38356
qat,2010,1.87018
qat,2011,1.59996
qat,2012,1.74822
qat,2013,2.0762
qat,2014,2.42294
qat,2015,3.00097
qat,2016,3.24747
qat,2017,2.97756
qat,2018,2.62515
qat,2019,2.91063
rou,2000,4.20876
rou,2001,4.37598
rou,2002,4.57695
rou,2003,5.37137
rou,2004,5.47734
rou,2005,5.52778
rou,2006,5.07106
rou,2007,5.02223
rou,2008,5.02274
rou,2009,5.27841
rou,2010,5.76614
rou,2011,4.702
rou,2012,4.73353
rou,2013,5.19664
rou,2014,5.02168
rou,2015,4.94722
rou,2016,5.00347
rou,2017,5.15083
rou,2018,5.56051
rou,2019,5.74448
rus,2000,5.0199
rus,2001,5.24285
rus,2002,5.52167
rus,2003,5.16369
rus,2004,4.76038
rus,2005,4.77178
rus,2006,4.76654
rus,2007,4.74793
rus,2008,4.90364
rus,2009,5.64393
rus,2010,4.97112
rus,2011,4.79491
rus,2012,4.93638
rus,2013,5.08105
rus,2014,5.1821
rus,2015,5.29604
rus,2016,5.2897
rus,2017,5.3589
rus,2018,5.35521
rus,2019,5.64849
rwa,2000,4.26349
rwa,2001,3.8925
rwa,2002,3.66946
rwa,2003,8.02439
rwa,2004,8.54292
rwa,2005,8.77703
rwa,2006,7.58474
rwa,2007,7.83396
rwa,2008,7.5351
rwa,2009,7.77559
rwa,2010,8.05313
rwa,2011,7.90436
rwa,2012,8.06891
rwa,2013,6.74579
rwa,2014,6.95749
rwa,2015,6.62107
rwa,2016,6.92619
rwa,2017,6.38999
rwa,2018,6.68161
rwa,2019,6.41067
sau,2000,4.21159
sau,2001,4.46174
sau,2002,4.24938
sau,2003,3.9791
sau,2004,3.58401
sau,2005,3.41867
sau,2006,3.61923
sau,2007,3.56229
sau,2008,2.971
sau,2009,4.29042
sau,2010,3.64786
sau,2011,3.71178
sau,2012,4.01962
sau,2013,4.46568
sau,2014,5.22795
sau,2015,5.99834
sau,2016,5.83563
sau,2017,6.26256
sau,2018,5.74846
sau,2019,5.68829
sdn,2000,3.60664
sdn,2001,3.36457
sdn,2002,3.30011
sdn,2003,3.89188
sdn,2004,4.15593
sdn,2005,4.09418
sdn,2006,4.88544
sdn,2007,5.66269
sdn,2008,5.42314
sdn,2009,6.39496
sdn,2010,5.0581
sdn,2011,5.6158
sdn,2012,5.68827
sdn,2013,6.96488
sdn,2014,5.6762
sdn,2015,7.26747
sdn,2016,5.4841
sdn,2017,6.05546
sdn,2018,4.43654
sdn,2019,4.57357
sen,2000,3.53971
sen,2001,3.67917
sen,2002,3.9513
sen,2003,4.29645
sen,2004,4.56848
sen,2005,3.67466
sen,2006,3.76338
sen,2007,3.41496
sen,2008,3.50688
sen,2009,3.84157
sen,2010,4.02764
sen,2011,4.21417
sen,2012,4.26688
sen,2013,4.38575
sen,2014,4.39606
sen,2015,4.38257
sen,2016,4.26078
sen,2017,3.99707
sen,2018,4.23826
sen,2019,4.13227
sgp,2000,3.34336
sgp,2001,3.16303
sgp,2002,3.35846
sgp,2003,3.60699
sgp,2004,3.1502
sgp,2005,3.03368
sgp,2006,2.93475
sgp,2007,2.83749
sgp,2008,3.19488
sgp,2009,3.39853
sgp,2010,3.20265
sgp,2011,3.15792
sgp,2012,3.32784
sgp,2013,3.68563
sgp,2014,3.87156
sgp,2015,4.1807
sgp,2016,4.39192
sgp,2017,4.36419
sgp,2018,4.0852
sgp,2019,4.08153
slb,2000,4.82627
slb,2001,6.60539
slb,2002,10.10495
slb,2003,7.07563
slb,2004,7.72384
slb,2005,9.01594
slb,2006,8.00585
slb,2007,7.17949
slb,2008,5.68919
slb,2009,7.0314
slb,2010,8.38949
slb,2011,6.01607
slb,2012,4.99882
slb,2013,4.7872
slb,2014,5.06939
slb,2015,4.63923
slb,2016,4.51225
slb,2017,4.2259
slb,2018,3.99612
slb,2019,4.77362
sle,2000,11.51733
sle,2001,10.97251
sle,2002,11.42102
sle,2003,10.82905
sle,2004,10.96055
sle,2005,11.03773
sle,2006,10.39399
sle,2007,10.03516
sle,2008,9.87387
sle,2009,11.09848
sle,2010,10.94338
sle,2011,13.28134
sle,2012,10.59042
sle,2013,11.56772
sle,2014,19.72742
sle,2015,20.41341
sle,2016,16.52596
sle,2017,9.39976
sle,2018,8.28987
sle,2019,8.74977
slv,2000,8.92468
slv,2001,8.82467
slv,2002,8.77834
slv,2003,8.40623
slv,2004,8.49747
slv,2005,8.43694
slv,2006,7.92342
slv,2007,7.6383
slv,2008,7.66488
slv,2009,8.39772
slv,2010,8.23629
slv,2011,8.1444
slv,2012,7.53932
slv,2013,7.71839
slv,2014,7.68153
slv,2015,7.63034
slv,2016,7.7053
slv,2017,7.2128
slv,2018,7.09307
slv,2019,7.16578
smr,2000,5.83693
smr,2001,5.69305
smr,2002,5.44234
smr,2003,4.81547
smr,2004,4.91077
smr,2005,4.93254
smr,2006,4.95809
smr,2007,5.14414
smr,2008,5.45988
smr,2009,6.24214
smr,2010,6.61328
smr,2011,7.39722
smr,2012,7.95256
smr,2013,7.72583
smr,2014,7.52979
smr,2015,7.17826
smr,2016,6.72881
smr,2017,7.22321
smr,2018,6.91429
smr,2019,6.39009
srb,2000,6.49935
srb,2001,6.86062
srb,2002,8.06001
srb,2003,8.12947
srb,2004,8.24021
srb,2005,8.27808
srb,2006,8.48805
srb,2007,9.37001
srb,2008,9.4759
srb,2009,9.33977
srb,2010,9.52072
srb,2011,9.10749
srb,2012,9.32176
srb,2013,9.30589
srb,2014,9.23959
srb,2015,8.8132
srb,2016,8.45891
srb,2017,8.22039
srb,2018,8.53168
srb,2019,8.67206
ssd,2017,8.23701
ssd,2018,6.27567
ssd,2019,6.04214
stp,2000,10.51091
stp,2001,10.8318
stp,2002,10.66279
stp,2003,12.61782
stp,2004,11.8698
stp,2005,11.5163
stp,2006,8.27671
stp,2007,8.16776
stp,2008,7.11203
stp,2009,7.19514
stp,2010,6.84465
stp,2011,6.75577
stp,2012,6.47629
stp,2013,7.93744
stp,2014,6.73102
stp,2015,5.3401
stp,2016,6.43089
stp,2017,6.46092
stp,2018,5.8437
stp,2019,5.52976
sur,2000,6.28476
sur,2001,4.09541
sur,2002,5.7078
sur,2003,5.23449
sur,2004,5.84804
sur,2005,5.61498
sur,2006,6.27044
sur,2007,5.5907
sur,2008,5.08278
sur,2009,5.33047
sur,2010,5.03042
sur,2011,4.72144
sur,2012,4.58755
sur,2013,4.80476
sur,2014,4.84128
sur,2015,6.21927
sur,2016,6.35384
sur,2017,5.94418
sur,2018,7.89741
sur,2019,9.737
svk,2000,5.30257
svk,2001,5.33151
svk,2002,5.50948
svk,2003,5.4485
svk,2004,6.3719
svk,2005,6.5887
svk,2006,6.85077
svk,2007,7.17735
svk,2008,6.95634
svk,2009,7.94779
svk,2010,7.73118
svk,2011,7.34786
svk,2012,7.54334
svk,2013,7.49961
svk,2014,6.89176
svk,2015,6.79254
svk,2016,7.11029
svk,2017,6.77144
svk,2018,6.70504
svk,2019,6.95865
svn,2000,7.80407
svn,2001,7.87602
svn,2002,8.0212
svn,2003,8.09884
svn,2004,7.93957
svn,2005,7.99596
svn,2006,7.82323
svn,2007,7.51139
svn,2008,7.85467
svn,2009,8.5408
svn,2010,8.56503
svn,2011,8.5364
svn,2012,8.7151
svn,2013,8.74028
svn,2014,8.50198
svn,2015,8.49824
svn,2016,8.46304
svn,2017,8.18523
svn,2018,8.2794
svn,2019,8.52386
swe,2000,7.3269
swe,2001,7.90033
swe,2002,8.21006
swe,2003,8.31725
swe,2004,8.12962
swe,2005,8.15084
swe,2006,8.05227
swe,2007,7.99608
swe,2008,8.20824
swe,2009,8.77038
swe,2010,8.31964
swe,2011,10.41647
swe,2012,10.73515
swe,2013,10.90491
swe,2014,10.94795
swe,2015,10.80418
swe,2016,10.8524
swe,2017,10.7851
swe,2018,10.94106
swe,2019,10.86749
swz,2000,4.60952
swz,2001,5.13895
swz,2002,5.52298
swz,2003,6.37864
swz,2004,6.81432
swz,2005,7.37623
swz,2006,7.8256
swz,2007,7.93004
swz,2008,8.85793
swz,2009,8.63292
swz,2010,8.59126
swz,2011,8.46997
swz,2012,7.82028
swz,2013,7.45687
swz,2014,7.25702
swz,2015,7.05951
swz,2016,6.82045
swz,2017,6.98104
swz,2018,7.25737
swz,2019,6.78069
syc,2000,4.61072
syc,2001,5.39628
syc,2002,4.56043
syc,2003,5.35933
syc,2004,5.19728
syc,2005,4.97855
syc,2006,4.67937
syc,2007,4.09072
syc,2008,3.98246
syc,2009,3.88551
syc,2010,4.82909
syc,2011,4.80053
syc,2012,5.73248
syc,2013,4.50912
syc,2014,4.73888
syc,2015,4.58953
syc,2016,5.18562
syc,2017,4.90736
syc,2018,5.26917
syc,2019,5.19029
syr,2000,4.34962
syr,2001,4.49367
syr,2002,4.52327
syr,2003,5.11784
syr,2004,4.47936
syr,2005,4.1097
syr,2006,3.77772
syr,2007,3.72242
syr,2008,3.39763
syr,2009,3.54646
syr,2010,3.27644
syr,2011,3.32856
syr,2012,3.56565
tcd,2000,5.4575
tcd,2001,5.29329
tcd,2002,7.26789
tcd,2003,5.50941
tcd,2004,5.50012
tcd,2005,4.84111
tcd,2006,4.86643
tcd,2007,4.34313
tcd,2008,4.05955
tcd,2009,4.44167
tcd,2010,4.06023
tcd,2011,3.91047
tcd,2012,3.85608
tcd,2013,4.06645
tcd,2014,4.27317
tcd,2015,4.52395
tcd,2016,5.05078
tcd,2017,4.55723
tcd,2018,4.16694
tcd,2019,4.35363
tgo,2000,2.79417
tgo,2001,2.88544
tgo,2002,2.90226
tgo,2003,2.93838
tgo,2004,3.08552
tgo,2005,3.30243
tgo,2006,3.44604
tgo,2007,3.86665
tgo,2008,3.84064
tgo,2009,4.07617
tgo,2010,4.45493
tgo,2011,4.55412
tgo,2012,4.80787
tgo,2013,4.94374
tgo,2014,5.07537
tgo,2015,4.95647
tgo,2016,5.35246
tgo,2017,6.49388
tgo,2018,6.08748
tgo,2019,5.72607
tha,2000,3.10125
tha,2001,3.02624
tha,2002,3.33472
tha,2003,3.24313
tha,2004,3.13893
tha,2005,3.15972
tha,2006,3.09971
tha,2007,3.19278
tha,2008,3.45934
tha,2009,3.6194
tha,2010,3.3901
tha,2011,3.56825
tha,2012,3.52294
tha,2013,3.45313
tha,2014,3.68448
tha,2015,3.66789
tha,2016,3.75409
tha,2017,3.8431
tha,2018,3.81849
tha,2019,3.78912
tjk,2000,4.26492
tjk,2001,4.57803
tjk,2002,4.43647
tjk,2003,4.70219
tjk,2004,4.79911
tjk,2005,5.21025
tjk,2006,5.03255
tjk,2007,5.5405
tjk,2008,5.91207
tjk,2009,5.8558
tjk,2010,5.73543
tjk,2011,5.85972
tjk,2012,5.98186
tjk,2013,6.53226
tjk,2014,6.6655
tjk,2015,6.90736
tjk,2016,7.00428
tjk,2017,7.22881
tjk,2018,7.23948
tjk,2019,7.10529
tkm,2000,6.89164
tkm,2001,8.14875
tkm,2002,7.02197
tkm,2003,8.51217
tkm,2004,10.57751
tkm,2005,9.5553
tkm,2006,8.41321
tkm,2007,5.28883
tkm,2008,5.90519
tkm,2009,4.81248
tkm,2010,4.99636
tkm,2011,4.89651
tkm,2012,4.77595
tkm,2013,5.15063
tkm,2014,5.49777
tkm,2015,6.29794
tkm,2016,6.62305
tkm,2017,6.93537
tkm,2018,6.60685
tkm,2019,6.56862
tls,2003,2.84187
tls,2004,4.26104
tls,2005,5.28045
tls,2006,6.00192
tls,2007,5.64793
tls,2008,6.96564
tls,2009,7.30932
tls,2010,6.47059
tls,2011,6.78082
tls,2012,7.06785
tls,2013,8.53238
tls,2014,7.60484
tls,2015,7.67217
tls,2016,6.89625
tls,2017,6.74485
tls,2018,7.61165
tls,2019,7.15851
ton,2000,3.02391
ton,2001,3.54291
ton,2002,3.71629
ton,2003,3.56335
ton,2004,4.63417
ton,2005,4.51536
ton,2006,5.59166
ton,2007,4.86887
ton,2008,6.21642
ton,2009,4.09608
ton,2010,4.98203
ton,2011,4.00465
ton,2012,5.01407
ton,2013,4.23476
ton,2014,5.29359
ton,2015,4.68395
ton,2016,5.04335
ton,2017,5.09755
ton,2018,5.05482
ton,2019,4.9815
tto,2000,4.23492
tto,2001,4.03465
tto,2002,4.72302
tto,2003,4.18767
tto,2004,4.30805
tto,2005,4.43451
tto,2006,4.15432
tto,2007,4.1536
tto,2008,3.65757
tto,2009,5.48676
tto,2010,5.08043
tto,2011,4.72198
tto,2012,4.8772
tto,2013,5.02981
tto,2014,5.20178
tto,2015,6.07863
tto,2016,6.83271
tto,2017,6.99458
tto,2018,6.70955
tto,2019,7.02007
tun,2000,5.04834
tun,2001,5.09929
tun,2002,5.37093
tun,2003,5.46379
tun,2004,5.45324
tun,2005,5.39736
tun,2006,5.38218
tun,2007,5.42857
tun,2008,5.41715
tun,2009,5.67046
tun,2010,5.88396
tun,2011,6.43203
tun,2012,6.60642
tun,2013,6.85662
tun,2014,6.8074
tun,2015,6.62154
tun,2016,6.60999
tun,2017,6.84928
tun,2018,6.82099
tun,2019,6.95846
tur,2000,4.59957
tur,2001,4.88785
tur,2002,5.06228
tur,2003,5.01428
tur,2004,4.90964
tur,2005,4.8939
tur,2006,5.14592
tur,2007,5.23761
tur,2008,5.21762
tur,2009,5.49439
tur,2010,5.02053
tur,2011,4.65305
tur,2012,4.44445
tur,2013,4.371
tur,2014,4.32518
tur,2015,4.1169
tur,2016,4.28469
tur,2017,4.17975
tur,2018,4.12414
tur,2019,4.3441
tuv,2000,24.24389
tuv,2001,19.18875
tuv,2002,13.28485
tuv,2003,15.41858
tuv,2004,10.56772
tuv,2005,11.35907
tuv,2006,13.37902
tuv,2007,11.27196
tuv,2008,10.74157
tuv,2009,14.3573
tuv,2010,16.88333
tuv,2011,15.80999
tuv,2012,15.32847
tuv,2013,18.60474
tuv,2014,16.86152
tuv,2015,16.69959
tuv,2016,15.60996
tuv,2017,16.77853
tuv,2018,19.03601
tuv,2019,23.96181
tza,2000,3.4153
tza,2001,4.23552
tza,2002,4.68908
tza,2003,5.34232
tza,2004,5.73734
tza,2005,6.32283
tza,2006,7.59828
tza,2007,6.88428
tza,2008,5.55705
tza,2009,5.06306
tza,2010,5.22392
tza,2011,5.05598
tza,2012,5.01779
tza,2013,4.64643
tza,2014,4.01492
tza,2015,3.6497
tza,2016,3.9635
tza,2017,4.08257
tza,2018,4.15363
tza,2019,3.82769
uga,2000,5.07095
uga,2001,5.0395
uga,2002,4.7577
uga,2003,4.29923
uga,2004,4.70029
uga,2005,5.80523
uga,2006,6.46338
uga,2007,6.11316
uga,2008,5.45659
uga,2009,5.78846
uga,2010,6.8089
uga,2011,6.69591
uga,2012,6.10854
uga,2013,5.78252
uga,2014,5.33653
uga,2015,5.11239
uga,2016,4.9682
uga,2017,4.00024
uga,2018,4.03116
uga,2019,3.82522
ukr,2000,5.30685
ukr,2001,5.72534
ukr,2002,5.9922
ukr,2003,6.54574
ukr,2004,6.16857
ukr,2005,6.34616
ukr,2006,6.41695
ukr,2007,6.01705
ukr,2008,5.49728
ukr,2009,6.60772
ukr,2010,6.81227
ukr,2011,6.81618
ukr,2012,7.11666
ukr,2013,6.94155
ukr,2014,7.18958
ukr,2015,7.77609
ukr,2016,7.5454
ukr,2017,7.43332
ukr,2018,7.51988
ukr,2019,7.0986
ury,2000,9.21096
ury,2001,9.79864
ury,2002,9.68134
ury,2003,9.61753
ury,2004,8.30145
ury,2005,7.75686
ury,2006,7.74287
ury,2007,7.4935
ury,2008,8.12533
ury,2009,7.94988
ury,2010,7.91117
ury,2011,7.94896
ury,2012,8.06756
ury,2013,8.11896
ury,2014,8.07322
ury,2015,8.29224
ury,2016,8.67534
ury,2017,8.82179
ury,2018,9.01455
ury,2019,9.34783
usa,2000,12.48432
usa,2001,13.16363
usa,2002,13.98185
usa,2003,14.49864
usa,2004,14.59481
usa,2005,14.60505
usa,2006,14.71834
usa,2007,14.93882
usa,2008,15.26701
usa,2009,16.2335
usa,2010,16.25922
usa,2011,16.19851
usa,2012,16.17543
usa,2013,16.06452
usa,2014,16.25333
usa,2015,16.52407
usa,2016,16.84432
usa,2017,16.80584
usa,2018,16.68711
usa,2019,16.76706
uzb,2000,5.42174
uzb,2001,5.54972
uzb,2002,5.44828
uzb,2003,5.49767
uzb,2004,5.12984
uzb,2005,5.06767
uzb,2006,5.03526
uzb,2007,4.81406
uzb,2008,4.98552
uzb,2009,5.08303
uzb,2010,5.22167
uzb,2011,5.14377
uzb,2012,5.45724
uzb,2013,5.66174
uzb,2014,4.67293
uzb,2015,4.98761
uzb,2016,4.96638
uzb,2017,5.0768
uzb,2018,5.30276
uzb,2019,5.6176
vct,2000,4.29551
vct,2001,4.30075
vct,2002,4.3066
vct,2003,4.18275
vct,2004,4.07436
vct,2005,4.03522
vct,2006,3.84621
vct,2007,3.98139
vct,2008,4.08865
vct,2009,4.33336
vct,2010,4.55129
vct,2011,4.46511
vct,2012,4.68829
vct,2013,4.56956
vct,2014,4.35375
vct,2015,4.08409
vct,2016,4.16449
vct,2017,4.32441
vct,2018,4.51018
vct,2019,4.75291
ven,2000,7.33427
ven,2001,7.85064
ven,2002,7.71828
ven,2003,7.50705
ven,2004,6.78157
ven,2005,6.05509
ven,2006,8.09861
ven,2007,7.78345
ven,2008,6.40869
ven,2009,7.54579
ven,2010,6.83104
ven,2011,7.17711
ven,2012,6.44814
ven,2013,5.59412
ven,2014,5.77645
ven,2015,4.34629
ven,2016,3.91797
ven,2017,4.66499
ven,2018,4.92647
ven,2019,5.36708
vnm,2000,3.81916
vnm,2001,4.51131
vnm,2002,3.59967
vnm,2003,3.66619
vnm,2004,3.7992
vnm,2005,4.01387
vnm,2006,4.2466
vnm,2007,4.30236
vnm,2008,4.05426
vnm,2009,4.16906
vnm,2010,4.69927
vnm,2011,4.61285
vnm,2012,5.00178
vnm,2013,5.07556
vnm,2014,4.61276
vnm,2015,4.56544
vnm,2016,4.51854
vnm,2017,4.71283
vnm,2018,5.03449
vnm,2019,5.24966
vut,2000,3.31252
vut,2001,3.39339
vut,2002,3.90438
vut,2003,3.50692
vut,2004,3.53992
vut,2005,3.30529
vut,2006,3.32176
vut,2007,3.10786
vut,2008,3.1381
vut,2009,3.25198
vut,2010,3.52656
vut,2011,3.59819
vut,2012,3.93563
vut,2013,4.39235
vut,2014,3.64669
vut,2015,4.32168
vut,2016,2.9313
vut,2017,2.76291
vut,2018,3.34638
vut,2019,3.36035
wsm,2000,4.39661
wsm,2001,3.93347
wsm,2002,4.64052
wsm,2003,4.28587
wsm,2004,4.64893
wsm,2005,4.76253
wsm,2006,5.01838
wsm,2007,4.87175
wsm,2008,4.65748
wsm,2009,5.26653
wsm,2010,5.29189
wsm,2011,5.44013
wsm,2012,5.07944
wsm,2013,6.44957
wsm,2014,6.60753
wsm,2015,5.78755
wsm,2016,5.425
wsm,2017,5.56751
wsm,2018,5.47191
wsm,2019,6.36309
yem,2000,4.66607
yem,2001,4.94515
yem,2002,4.83237
yem,2003,5.75758
yem,2004,5.5144
yem,2005,5.20585
yem,2006,5.5293
yem,2007,5.82077
yem,2008,5.76191
yem,2009,5.9862
yem,2010,5.15933
yem,2011,4.76953
yem,2012,5.19594
yem,2013,4.96083
yem,2014,4.8418
yem,2015,4.25286
zaf,2000,8.16472
zaf,2001,7.93902
zaf,2002,7.46446
zaf,2003,7.9153
zaf,2004,7.76453
zaf,2005,7.68997
zaf,2006,7.69222
zaf,2007,7.68138
zaf,2008,7.88025
zaf,2009,8.5235
zaf,2010,8.66597
zaf,2011,8.74146
zaf,2012,8.77311
zaf,2013,8.85552
zaf,2014,8.55091
zaf,2015,8.79019
zaf,2016,8.82143
zaf,2017,8.72262
zaf,2018,8.8583
zaf,2019,9.10935
zmb,2000,7.15237
zmb,2001,6.55248
zmb,2002,6.79404
zmb,2003,7.18999
zmb,2004,7.04995
zmb,2005,6.86332
zmb,2006,5.87367
zmb,2007,4.35265
zmb,2008,4.01208
zmb,2009,4.4268
zmb,2010,3.7193
zmb,2011,3.46053
zmb,2012,3.93053
zmb,2013,4.69091
zmb,2014,3.82924
zmb,2015,4.4351
zmb,2016,4.47721
zmb,2017,4.37698
zmb,2018,5.03271
zmb,2019,5.3122
zwe,2010,10.47584
zwe,2011,8.08174
zwe,2012,6.91835
zwe,2013,7.11015
zwe,2014,8.13352
zwe,2015,7.45207
zwe,2016,7.67516
