world_6region,time,income_mountain_50bracket_shape_for_log
europe_central_asia,1896,"7342,12162,19673,32977,54920,92000,159711,279074,477543,800197,1202678,1733524,2639533,4367682,7141480,11104823,16558468,23110563,30069404,37237929,43795797,48255096,47545502,42453408,33824859,24870770,17038198,10922926,6672049,4033277,2407762,1420027,828209,484101,283434,163825,96810,58289,34984,20765,11951,6636,3564,1944,1096,628,386,238,151,88"
europe_central_asia,1897,"8354,13726,22227,38572,66701,116205,206801,362255,618878,955006,1340321,1903030,2946084,4740471,7480268,11346170,16788634,23203912,29928549,37086390,43774836,48420224,47911541,42889337,34163043,25075872,17112662,10929761,6650313,3999829,2377108,1395895,810765,471834,275153,158498,93651,56448,33888,20094,11533,6361,3380,1809,1011,571,351,218,136,82"
europe_central_asia,1898,"9394,15196,24625,40857,66364,108281,182526,311389,525279,867350,1287542,1827527,2721621,4408548,7112876,10959666,16256390,22602639,29269036,36345192,43293179,48557981,48789782,44152869,35688936,26599715,18369566,11798431,7123287,4211376,2453256,1418470,814263,468809,271995,156210,91727,55024,32947,19505,11195,6167,3254,1716,936,515,312,197,115,76"
europe_central_asia,1899,"10133,17230,29032,49832,86527,155091,278867,490362,795170,1100333,1448291,2014135,2986998,4537613,6966261,10529599,15583723,21594596,28141286,35457715,42660280,48315406,49350443,45143856,37002298,27882485,19423289,12566587,7604956,4494556,2615966,1512068,869823,500755,292242,169051,99309,59596,35755,21224,12216,6756,3569,1885,1019,574,340,207,131,86"
europe_central_asia,1900,"10070,16520,27022,44990,72755,119163,201259,343120,579072,939011,1361177,1899455,2792007,4435889,7073238,10838650,16023114,22285609,28668324,35579747,42576264,48311331,49667123,45661052,37529678,28348924,19816955,12835629,7778650,4570813,2632499,1502768,857511,491375,285228,164393,96451,57731,34508,20381,11677,6434,3384,1789,967,546,324,202,130,80"
europe_central_asia,1901,"9871,16210,26395,43956,71182,116284,195492,332992,567026,941640,1399072,1956452,2792190,4338045,6868770,10602767,15765342,22064907,28479479,35519089,42991244,49498840,51123424,47074929,38406239,28722146,19787692,12630138,7557042,4419684,2548263,1462658,835138,478803,277449,159221,93168,55683,33289,19709,11334,6261,3311,1750,955,541,323,203,127,78"
europe_central_asia,1902,"8314,14135,23308,39499,65410,109055,187135,324034,558308,922952,1349132,1863988,2640727,4036229,6356300,9919372,14944260,21399761,28106481,35619003,43546466,50350379,52227293,48149022,39433478,29630114,20478346,13110999,7859556,4597113,2653160,1524492,872096,499466,288975,165734,97062,58189,34789,20555,11789,6510,3438,1806,980,547,327,208,126,83"
europe_central_asia,1903,"8282,13759,22366,37388,61455,103429,180410,317658,555646,942354,1417132,1981951,2788516,4257829,6696089,10444206,15783998,22346715,28846393,35821593,43165798,49539841,51731309,48058374,39698356,30010172,20866299,13377907,8034396,4675292,2668730,1512587,857704,489293,282029,161317,94055,55988,33327,19652,11260,6221,3299,1744,950,536,319,199,125,75"
europe_central_asia,1904,"7856,13491,22485,39083,69108,127194,236798,434427,753500,1103545,1465671,1926969,2706266,3967403,6222689,9806382,14915121,21188625,27752638,35226622,43130961,49945585,52818126,49430082,41067588,31269203,21932413,14147525,8562756,4998033,2851043,1610332,913825,522121,300498,171505,99702,59233,35218,20761,11972,6675,3603,1932,1062,604,355,221,139,84"
europe_central_asia,1905,"8312,13684,21918,36078,58494,97005,166939,291248,506069,870978,1361817,1961098,2788947,4314719,6838421,10686709,16173887,22834965,29310898,35946896,42930513,49041590,51763728,48780032,40852878,31370073,22127084,14305657,8656937,5042891,2875813,1628035,925842,529343,306412,176025,102806,61380,36565,21518,12355,6891,3705,1981,1099,630,370,228,142,95"
europe_central_asia,1906,"8629,13940,22161,36688,59059,96107,161385,275594,470649,809505,1314210,1946076,2826917,4435804,7088261,11020130,16570210,23102027,29467837,35767345,42429102,48422513,51503574,49052434,41558055,32235650,22930509,14920129,9057782,5273884,2999329,1693569,962320,549580,318757,183382,106985,64078,38345,22623,13036,7321,3956,2134,1188,671,399,247,152,97"
europe_central_asia,1907,"9163,14740,23401,39018,64688,111093,197030,350103,614763,1018845,1497295,2065033,2982366,4637033,7364870,11411649,17075816,23430220,29242174,35207664,41666958,47538663,51091455,49208943,42167587,33090975,23833102,15618581,9515522,5533690,3137034,1759834,996510,568673,330690,191309,111722,66769,39940,23617,13664,7716,4198,2275,1273,719,425,259,157,99"
europe_central_asia,1908,"8461,13906,22120,36676,60092,101452,177635,312722,545392,922875,1391332,1959832,2797474,4331949,6893675,10798616,16270861,22816815,28860335,35044847,42068401,48704315,52843594,51171613,43639883,33932990,24266240,15739852,9524218,5519928,3114560,1739223,982330,561589,325709,187942,109650,65281,38948,23017,13334,7551,4151,2277,1280,719,423,259,156,98"
europe_central_asia,1909,"7887,12995,20727,34599,57193,97647,173262,308821,544037,917718,1368834,1909329,2713144,4178269,6679078,10550528,15980786,22590356,28615837,34781902,41827172,48599855,53181237,51908137,44732443,35061241,25191759,16372273,9887234,5724622,3224429,1799236,1015606,579885,337191,195556,114357,68311,40975,24297,14101,8005,4419,2419,1352,757,439,268,161,97"
europe_central_asia,1910,"7168,11608,18271,29658,47557,77698,131275,226120,388469,666779,1114999,1693938,2479731,3829866,6220707,9940090,15185432,21921733,28672481,35257496,42323155,49201213,53766717,52609832,45553495,35996074,26029832,17024516,10307886,5982156,3366737,1864123,1042777,590348,339805,194839,113116,67809,40799,24110,13900,7810,4265,2291,1260,695,400,244,145,91"
europe_central_asia,1911,"7540,11940,18512,29535,47033,76904,131240,228511,396446,688174,1148250,1728916,2519279,3940636,6430302,10184771,15455171,21923795,28261638,34355144,41177871,47991694,53108921,52718486,46437198,37191877,27258641,18008962,10904096,6301678,3532216,1947232,1085378,612148,353010,203930,118509,70629,42428,25138,14529,8212,4507,2433,1351,741,433,261,158,99"
europe_central_asia,1912,"6971,11083,17191,27380,43458,70852,121244,212790,372316,647789,1080164,1622973,2338060,3593988,5874784,9455190,14507804,21055173,27729694,34180647,41064179,47789169,53064198,53348255,47517448,38418119,28508749,19081200,11571699,6688423,3742920,2052304,1137937,638048,365788,211617,122631,72362,43188,25528,14704,8293,4541,2440,1343,735,421,251,154,92"
europe_central_asia,1913,"6678,10591,16477,26266,41898,68203,116369,204553,359833,627430,1040669,1554342,2221249,3383919,5525290,8974516,13830445,20208488,26815992,33115827,39901771,46980344,52895483,54240866,49226760,40214510,29975740,20143833,12213223,7035002,3902849,2108808,1153248,640880,365256,210152,120777,70928,42202,24855,14326,8081,4436,2399,1300,725,410,254,147,92"
europe_central_asia,1914,"7439,11739,18246,28917,47191,80628,144398,260544,463681,796496,1210734,1708748,2401021,3685632,5963005,9551392,14494993,20713681,26642906,33003459,40818685,49730305,56574833,56706534,49423665,38769509,27208743,17265558,10156472,5748418,3179145,1757426,980942,548822,316483,181477,104230,61919,37142,21955,12706,7188,3929,2102,1142,616,362,219,130,79"
europe_central_asia,1915,"7683,12101,18884,30234,49878,85940,154485,279568,499581,843695,1248873,1737507,2462555,3767388,6081333,9716872,14644248,20756359,26717329,33357655,41311927,50485810,57088313,56705990,49095221,38342689,26720513,16922732,9982775,5656138,3161837,1772747,995166,556468,320823,184146,105376,62704,37776,22373,12972,7328,3976,2099,1130,603,356,215,130,83"
europe_central_asia,1916,"8483,16842,31012,51409,84273,140010,236880,402721,680474,1082361,1556994,2155646,3122953,4829397,7712538,11824892,17124744,22987337,27929399,33162882,39732037,47601024,53695816,53659315,47295907,37742960,26923598,17385725,10359634,5905795,3334279,1893790,1073023,601351,347331,201161,115276,67752,40290,23541,13449,7526,4106,2201,1201,657,390,238,146,91"
europe_central_asia,1917,"11180,22732,38629,62965,102318,168871,282548,473254,786649,1222332,1763665,2484994,3749185,5956491,9414187,14045834,19835511,25264084,29546863,34159045,40081274,47441523,52666188,52069302,45188548,35395762,24715747,15722196,9331227,5323772,3010914,1711237,969845,544011,313539,179167,102111,60968,36764,21562,12290,6874,3723,1969,1070,585,350,217,135,84"
europe_central_asia,1918,"16656,25723,39984,63934,104614,175748,299885,514484,880259,1414608,2232902,3676390,6241022,9807893,14520401,19650207,24253147,27762190,30121452,33253069,38234200,44878606,49798602,48901916,41743144,31953203,21921172,13905335,8282895,4694347,2626685,1481244,842511,474941,272023,154502,89817,55240,33724,19875,11411,6374,3399,1759,951,511,305,191,123,81"
europe_central_asia,1919,"16919,25597,39913,64779,108104,186391,327187,576625,1007020,1661689,2765886,4756405,7890211,11999963,16921852,21449879,25121176,27249337,28901498,31964176,37088244,45199623,50395422,49913250,41857286,30983440,20210683,12229018,6955946,3935209,2254246,1300413,735602,418995,245175,140582,82124,49758,29922,17481,9953,5519,2960,1588,878,483,296,191,113,73"
europe_central_asia,1920,"17214,26094,40632,65995,111212,193648,342117,605364,1047495,1694066,2775960,4767500,7847022,11823127,16559671,20814384,24113503,25890157,27739354,31179180,36221138,44224461,50929292,51642172,43845583,32934161,21960098,13141201,7376087,4116976,2300622,1303332,730805,412737,242329,140654,81341,48061,28663,16615,9322,5101,2737,1465,819,456,287,180,110,71"
europe_central_asia,1921,"17994,27133,42006,67395,111304,189695,329678,576616,1018592,1734886,2994675,5179134,8334671,12357332,16805886,20729594,23867422,25693446,27496978,30477068,35444750,43166558,50841909,52314385,45068315,33898417,22795005,13623607,7631115,4151997,2250861,1238740,687277,387075,224816,130187,75653,44420,25992,14953,8438,4644,2483,1348,760,430,268,170,106,66"
europe_central_asia,1922,"15516,23254,35712,56468,92023,154479,265668,461262,811988,1396049,2341636,4058671,6879390,10598773,15263151,19691441,23629678,26646024,28345633,30367358,34398403,41109370,48772393,51831233,46947369,37273247,26410123,16601910,9458154,5198641,2796181,1507911,832132,463504,268537,157925,91774,53339,31183,17957,10063,5560,2993,1616,906,511,309,200,118,78"
europe_central_asia,1923,"13637,20330,30987,48445,78064,129557,221098,381491,666001,1155294,1890758,3185669,5514557,8874128,13152008,17862865,21769591,24971562,27643142,31596794,37782242,46375859,53527288,55541535,48874559,37696638,25515424,15485954,8580538,4673369,2563051,1433392,798259,443753,260580,155059,90523,52418,30669,17706,9883,5472,2970,1620,907,521,316,204,121,77"
europe_central_asia,1924,"11747,17400,26179,40405,64799,108322,186939,324672,565198,967390,1501425,2283057,3755889,6359157,9920626,14636507,19740776,24000477,27465971,32089649,38514821,46282928,53469478,56386709,51548628,41397325,29506560,18671467,10591257,5741475,3061385,1638248,892842,484532,275040,163480,96250,55248,31780,18224,10110,5516,2988,1605,904,520,317,204,125,79"
europe_central_asia,1925,"10195,15094,22500,34461,55025,92674,163171,288685,504853,859509,1313010,1889316,2867820,4792788,7994493,12490967,18430423,24344363,28321582,31832227,37221491,44751466,52981867,57442340,54413311,44406401,32306679,20921473,11982192,6509031,3458922,1822825,984103,531685,297166,174545,101467,57687,33186,19115,10629,5782,3129,1679,930,535,319,203,125,81"
europe_central_asia,1926,"9075,13526,20017,30140,46932,77177,135029,240949,420569,725558,1143168,1658988,2420093,3940865,6694453,10897009,16586619,23290123,28523930,32654349,38170201,46069279,54386816,59337427,55810530,45507041,33231671,21595950,12375632,6757480,3616555,1912771,1033720,562039,313195,183563,106817,60219,34283,19692,10848,5808,3113,1679,942,542,322,201,125,79"
europe_central_asia,1927,"8586,12844,19187,28984,45165,74325,130842,235340,413482,710949,1116290,1628205,2377322,3853614,6543245,10649994,16121303,22688770,27885104,32066227,37444445,45097864,53112580,58848468,56864243,47493999,35366378,23586071,13766060,7573767,4077823,2144186,1142128,617279,340243,195974,111913,62147,35483,20745,11551,6120,3235,1695,930,525,309,195,122,79"
europe_central_asia,1928,"8044,12139,18094,27322,42565,70463,124826,228169,407304,699090,1072278,1536125,2204008,3510278,5996158,10016710,15392929,22019500,27492379,31744691,36937816,44234944,52342631,58952993,58344140,49714463,37420303,25304289,14927575,8220436,4421960,2321205,1224214,657820,359213,205926,118900,66071,37068,21610,12113,6407,3375,1774,962,550,319,198,126,79"
europe_central_asia,1929,"7687,11506,17047,25571,39383,64316,112634,206569,369595,640954,1008001,1460205,2073504,3279337,5620431,9532849,14870255,21565382,27296166,31511091,36594850,43818794,52298413,59433218,59699984,51408721,38930771,26387395,15644778,8579758,4612843,2436291,1293318,698184,380657,218662,127835,71663,39757,22996,12976,6872,3613,1888,1019,578,337,208,132,82"
europe_central_asia,1930,"7496,11260,16699,25004,38494,62942,110965,204935,368715,638676,991140,1423641,2002534,3124610,5336115,9219349,14632306,21500794,27682447,32402414,38069501,45611340,54223284,60880447,60103409,50997626,38278439,25698671,15060316,8202700,4406104,2328472,1236267,666437,363662,209185,121164,67059,37232,21820,12405,6543,3409,1771,957,542,317,195,122,75"
europe_central_asia,1931,"7519,11291,16721,24834,37918,61604,109107,201226,360936,624936,977105,1412036,1988771,3111333,5343738,9294104,14854160,21998867,28559476,33746516,40171831,48574196,57765919,63280534,60470740,49494256,35965942,23257118,13209010,7110925,3834902,2053620,1105116,595554,328039,190521,109142,59458,33197,19855,11391,5997,3095,1617,888,501,297,184,111,71"
europe_central_asia,1932,"7974,11963,17724,26467,41254,69030,125989,233552,419533,707858,1055381,1484692,2120138,3366724,5864229,10135827,15917652,23117178,29179925,34470229,41381044,50457751,60105043,64255336,60045456,48155049,34094482,21370506,12009227,6438476,3493776,1897472,1033423,555524,309264,180036,101662,55168,31430,19043,10911,5717,2961,1557,852,483,288,175,107,69"
europe_central_asia,1933,"7657,11483,17015,25307,39255,65432,118791,222357,402882,683355,1016437,1424039,2010996,3161734,5500440,9648453,15398789,22692171,29231218,34901925,41893652,50460483,59481066,64112262,60387061,48970147,35408754,22837605,12997013,6985848,3777215,2033777,1098932,591530,326175,190402,109300,59547,33225,19976,11544,6065,3098,1618,880,492,293,180,109,71"
europe_central_asia,1934,"7294,10774,16109,24094,37459,62255,112797,210868,383444,653797,966235,1344693,1879291,2894153,4953819,8841673,14372937,21413224,28508122,34833665,42136226,50439965,59023347,64278975,61430415,50580732,37373651,24712541,14281161,7699685,4140002,2194366,1168526,628105,341861,196305,111422,60345,33762,20418,11881,6252,3179,1633,878,476,283,175,108,69"
europe_central_asia,1935,"6835,9944,14884,22143,33970,55007,97785,181300,329742,574335,871948,1220485,1688168,2535341,4188571,7521690,12683816,19252423,26796343,34017255,42077620,50686460,59556748,65287743,63364132,53059597,39837427,26717253,15648787,8466580,4534134,2372106,1250349,672934,364230,205024,114370,61505,34791,21002,12091,6370,3269,1701,914,485,289,181,109,70"
europe_central_asia,1936,"6503,9461,14096,20888,31838,50961,89735,166852,304531,532972,818470,1144574,1568234,2312819,3760874,6788356,11848254,18455380,26502145,34675370,43284779,51164327,58311073,63795306,63124309,54275810,41585686,28651969,17331420,9418117,5020441,2587373,1327995,708938,382209,212054,118248,63546,35674,21446,12359,6537,3374,1728,922,481,277,170,97,63"
europe_central_asia,1937,"6073,8901,13118,19525,29564,46797,81228,149778,274080,482836,754769,1056266,1439072,2104325,3382959,6083563,10833108,17182356,24922170,33195530,41656461,49870514,57610832,63949074,65173286,57538928,44603989,31054464,19183538,10431775,5539775,2865462,1452809,765096,408741,224169,125633,67395,36786,22057,13042,6985,3559,1809,948,509,276,167,96,60"
europe_central_asia,1938,"6172,9222,13678,20395,30928,49233,85369,156014,283325,495208,761682,1056045,1432358,2090538,3362392,6077689,10820546,17079774,24632918,32606971,40354512,47797796,55895933,63423486,67132358,60021060,46801096,32802407,20461824,11074302,5841908,2975177,1481406,769418,411186,222788,123131,65860,36087,21602,12648,6718,3452,1750,924,491,268,157,89,55"
europe_central_asia,1939,"5986,8978,13409,20067,30232,47631,81383,147873,269498,474952,737736,1022325,1378827,1993841,3172271,5721353,10312745,16467606,23898069,31955356,39746085,47199689,54949155,62301412,67102950,61420879,49019853,35207076,22572874,12370410,6525384,3321699,1629435,825107,438551,235963,130136,70440,37858,22239,13078,6964,3565,1796,942,508,287,164,85,59"
europe_central_asia,1940,"6527,9575,14006,20687,31186,49726,86212,156687,283303,492725,749322,1032732,1407079,2076690,3418413,6312670,11234853,17627157,25331867,33343583,41390215,49603398,57911454,63783178,65944402,58736576,46522841,33036902,21256847,11866974,6327236,3233082,1579465,793064,420751,222931,116697,60200,33018,20252,12030,6361,3220,1617,847,453,257,141,78,53"
europe_central_asia,1941,"6912,10100,14679,21571,32676,52495,90651,161841,284890,484849,739522,1032209,1431527,2157133,3662683,6842360,12034280,18742203,26889876,35150501,43564209,51919573,59508728,62797144,62709774,55525759,44584348,32198167,21428421,12508463,6677752,3374506,1606537,783658,411181,207279,100129,50663,28748,17824,10290,5309,2678,1367,714,390,224,118,63,42"
europe_central_asia,1942,"7270,10431,14982,21970,33781,55759,98090,175509,308324,518455,759962,1037255,1440349,2213509,3870062,7338425,12790414,19740193,27927389,36642876,45714950,54288969,60814292,62679685,60872670,53335341,42743392,31063620,20912207,12380083,6613161,3313089,1561651,758789,395134,194191,91473,46861,27344,16987,9665,4952,2508,1289,667,365,202,102,63,41"
europe_central_asia,1943,"7575,10732,15332,22348,34033,54424,91461,157687,270203,454631,708378,1012821,1444930,2276936,4093723,7756460,13432065,20790799,29971630,39085724,47915201,56144798,60917815,61232620,57630152,50868044,41513354,30787310,21025117,12646300,6749195,3373329,1577644,759649,393848,192258,88996,45491,26672,16588,9392,4748,2353,1193,606,331,187,100,59,41"
europe_central_asia,1944,"8388,11957,17378,26335,42535,72275,126420,221352,384929,614098,854579,1137920,1676442,2773518,5160536,9715765,16007083,23663138,33119849,44015791,53175167,58710469,59750709,55615060,51268950,46337151,38800322,29326819,20512363,12443322,6616779,3307714,1540447,730724,370654,178839,81875,42060,24704,15556,8908,4412,2088,1036,519,274,164,87,55,36"
europe_central_asia,1945,"9738,14226,22021,36330,64516,117954,215873,383495,582833,780598,988387,1381206,2159270,3805715,6938791,11735311,16816472,22943776,32755396,44246564,54098994,60636184,62410091,60334601,55059135,47063845,36375299,25445896,15840073,8718838,4529167,2232244,1084132,565020,285439,136901,68545,36364,21968,14305,8333,4139,1962,974,499,257,153,84,55,31"
europe_central_asia,1946,"8573,12675,19652,32550,58305,108668,202670,363311,547671,727838,921949,1278485,1962650,3455740,6303049,10632580,15155646,20761837,29612856,40751769,53426004,65899632,71262276,68824001,60535016,47551101,33321386,21405206,12643012,6838067,3710519,2076245,1088654,555106,296472,167692,91791,46950,24874,15736,10506,5892,2715,1236,621,309,184,99,63,37"
europe_central_asia,1947,"7280,10754,15901,24417,39506,69109,126001,231365,403427,591735,777781,1023187,1517321,2540543,4822688,8889440,14216931,19705781,27178765,37735367,49921571,63183019,71000591,71212508,65160364,52672242,37369821,24049174,14205155,7500120,3988263,2234995,1184963,600169,316851,179399,100182,51713,26601,16322,10972,6262,2936,1329,668,331,185,102,62,32"
europe_central_asia,1948,"5912,8775,12880,18824,26847,38633,57451,89062,143160,230507,364716,578113,926155,1510310,2738641,5407528,9909859,16182951,25013353,37034453,49978550,62052196,71411480,73715255,68513130,57654738,42346588,27308671,16270338,8608684,4505428,2505986,1346267,676984,351238,197651,111239,57584,28830,17056,11461,6664,3149,1421,695,364,197,101,63,32"
europe_central_asia,1949,"5733,8520,12422,18256,26092,37527,55937,88076,145452,241687,393514,622569,932010,1460043,2600642,5134141,9582167,15797971,23983391,34691536,46068616,57163458,67926598,72521450,70477693,61905901,47551827,31630043,19202330,10242840,5224165,2809978,1493915,754423,382336,211757,122634,65650,32339,18225,11881,6820,3229,1457,720,368,199,112,58,34"
europe_central_asia,1950,"5468,8309,12277,18340,26460,38431,58832,96617,165618,283068,461112,668849,933091,1409715,2487183,4909245,9437188,15669181,23276413,32008199,42810108,54158305,64320650,71315653,72150087,65515092,52041476,35920355,21886598,11703629,5897010,3093346,1654021,846586,421434,226959,131466,71562,34871,18625,12206,7328,3534,1535,745,373,204,121,60,34"
europe_central_asia,1951,"5279,7968,11791,17536,24921,35169,51315,79502,130954,219700,361356,569154,831834,1256743,2203114,4404861,8561096,14603158,22592193,32668037,43216090,53334268,62694892,70764705,72706463,67525078,54651106,38680715,23931294,12854033,6418884,3291293,1753682,894648,435686,224751,130317,72398,34719,17064,11108,7141,3573,1500,709,359,192,103,57,26"
europe_central_asia,1952,"5208,7902,11754,17583,24849,34773,50170,76848,125675,211058,348994,547870,789698,1168174,2026725,4064992,8076722,14092875,22051645,32001565,42682152,53052421,62297337,70360227,73457312,69683843,57024746,40930128,25734958,13783792,6873333,3491323,1834447,939440,462338,234608,135130,75797,36748,18101,11720,7472,3764,1610,775,397,209,110,58,31"
europe_central_asia,1953,"4994,7482,11168,16880,23763,32748,46210,69276,111352,184581,300772,477170,704396,1049974,1821360,3702003,7434010,13142470,21090900,31305390,42644297,52935287,62148536,70035409,73690476,70852554,59325164,43640060,28183537,15300342,7630314,3823721,1976598,1005934,497516,246685,139484,78710,38213,18336,11711,7645,3924,1682,797,420,210,111,60,31"
europe_central_asia,1954,"4907,7366,10735,16153,22710,31048,43284,63914,101844,169178,277558,442880,657564,984178,1738010,3605981,7337669,12989686,20825937,30821892,42074635,52303338,61527169,68835919,73123520,71397754,61714978,46563803,30856064,17114470,8551599,4239389,2176419,1103463,548366,268240,148452,85249,42294,19690,12153,8213,4372,1883,874,471,232,122,68,33"
europe_central_asia,1955,"4566,6914,10059,14937,20914,28186,38343,54778,84268,136430,221259,351857,554112,848940,1477875,3053424,6362983,11503152,18852853,28856301,41345300,52666547,61596884,68274336,72929888,72259191,64749954,50000697,34222126,19735398,9914791,4890009,2487079,1250428,622197,303466,161033,92817,47009,21133,12232,8549,4778,2035,880,458,225,111,60,32"
europe_central_asia,1956,"4359,6740,9874,14454,20200,27187,36819,52644,82174,136239,225580,364682,553152,816845,1370559,2843719,6092903,11376517,18714444,28267098,39356959,50872781,61402433,68631655,73190681,73387690,67143809,52515314,36588760,21670287,10844013,5316272,2688636,1353971,670893,326881,168600,97194,50274,22024,11881,8536,5013,2160,860,433,205,104,58,30"
europe_central_asia,1957,"4257,6547,9647,14144,19750,26419,35220,49145,74316,120220,197276,316659,500336,759632,1294291,2703424,5792771,10708567,17716611,27349227,39259896,51058977,60945548,68186014,73425032,74433455,69036867,54795059,38828018,23628767,11862677,5775061,2877641,1430625,701308,340502,171096,98664,52436,22659,11381,8145,4907,2073,766,365,162,83,46,29"
europe_central_asia,1958,"4171,6493,9622,13969,19437,25906,34306,47619,72055,117046,192837,311392,483927,720376,1195397,2508267,5502611,10447313,17383299,26706657,37857003,49406014,60079676,68379395,74641994,77077237,71826824,57159237,40639498,24864332,12464512,6031403,2968933,1439395,700941,342767,169667,96451,51048,21821,11001,7732,4410,1753,636,300,132,61,33,20"
europe_central_asia,1959,"4193,6465,9549,13917,19295,25621,33639,46033,68349,109264,178414,284894,450367,691115,1213142,2639303,5718906,10494986,17345400,26900784,38734027,50639616,60025163,67240964,72803558,76096857,72259292,59160565,42727930,26917725,13746202,6635691,3246842,1569412,752054,369557,182016,101082,54499,23348,11090,7929,4832,2006,678,304,133,64,32,20"
europe_central_asia,1960,"3879,6100,9097,13097,18017,23800,30928,41525,60376,95171,154289,245340,390009,613560,1059935,2297780,5126149,9667363,16036323,25191257,36738189,49551610,59720446,67228448,72226585,76117025,73824569,62919408,46355331,30348921,16115908,7742548,3757097,1816185,858115,421712,206748,111414,61923,27452,12029,8253,5362,2358,777,320,144,65,41,17"
europe_central_asia,1961,"3701,5905,8844,12709,17419,22943,29574,38969,55127,84948,136734,218610,347135,556496,941534,1979726,4484704,8825848,14734719,23190328,34215715,47374216,58143901,66469715,72639402,78255546,77025995,67169412,49982979,33346847,18101771,8643838,4152346,2017933,954692,468775,228475,119863,67687,30981,12827,8379,5820,2732,893,343,153,66,42,20"
europe_central_asia,1962,"3653,5861,8800,12662,17342,22757,29104,37670,52085,78779,126319,203725,323750,517138,853793,1717432,3885015,8032505,13836063,21927268,32679446,45907145,57256428,65976358,72890002,79373026,78852005,70422274,53207341,36171446,20157589,9629436,4599466,2226823,1046710,514382,251922,128786,73221,34587,13926,8564,6013,2898,954,358,160,80,40,21"
europe_central_asia,1963,"3854,6067,8980,12807,17364,22532,28513,36440,49721,74380,119131,193353,307666,487117,802440,1575250,3508851,7430937,13179686,21017131,31659583,44959846,56444298,64694827,72225037,79765240,80797110,73433652,56496675,38993990,22217173,10653667,5072679,2457956,1160469,572516,282411,142287,81263,39826,16053,9248,6528,3284,1125,432,198,105,60,31"
europe_central_asia,1964,"3300,5497,8302,11925,16336,21347,26979,33866,44711,64995,102248,165013,262372,415003,679244,1283695,2870339,6296733,11582963,18634341,28439560,41253496,54980878,65038546,72958344,80247608,82944886,76847796,60884101,43062862,25644477,12501125,5920387,2857756,1343097,654930,326655,162081,91734,47258,19448,10336,7265,3839,1377,517,259,135,77,44"
europe_central_asia,1965,"3094,5321,8090,11787,16487,21719,27459,34101,44059,62538,96615,154392,243938,382092,618405,1140188,2523423,5642719,10742085,17369079,26493386,38705629,52922611,64355186,73029009,80691511,84892390,79681167,64526667,46309121,28365085,14124882,6668018,3208196,1506820,729199,367864,182582,101741,54056,22924,11642,8039,4382,1656,645,346,190,106,67"
europe_central_asia,1966,"2919,5200,7972,11747,16886,22522,28535,35279,44922,62449,94500,148991,232900,358541,560422,974746,2064557,4667813,9438483,15823735,24389190,36104673,50613186,63423598,73143727,81526589,87769938,83070329,68271031,49460081,30875953,15621726,7348648,3514879,1646756,795219,403018,198271,108504,59019,25544,12363,8313,4577,1733,651,339,180,100,66"
europe_central_asia,1967,"2682,5096,7920,11728,17027,22910,29118,35865,45050,61483,91794,144227,225564,344928,528827,889900,1815487,4082153,8576384,14835289,22934690,34027113,48397181,62092501,72950922,81947436,89914052,85883335,71777044,52431238,33228232,16958138,7938835,3765428,1757527,846523,428605,207196,111061,61450,26760,12199,8043,4482,1644,555,268,131,74,46"
europe_central_asia,1968,"2352,4859,7638,11301,16528,22437,28734,35485,44305,59663,88358,138797,218073,333249,502832,813873,1580580,3494864,7579812,13708464,21458036,31997861,46086920,60452740,72334622,81625895,90438823,87825588,75538896,56145769,36666949,19336586,9005921,4242119,1959056,924919,470349,228738,116759,64504,28309,12131,7776,4409,1578,443,184,76,40,20"
europe_central_asia,1969,"2292,4851,7622,11259,16507,22398,28589,35067,42981,56383,82071,129118,206475,320343,482200,768510,1466686,3214163,7056382,13091615,20647820,30787169,44569546,58859900,70920193,80213292,88943022,88587530,78472773,59994211,40517933,22377314,10479850,4912726,2268579,1048690,530175,261975,129270,72354,33661,13804,8260,4879,1868,524,214,87,45,26"
europe_central_asia,1970,"1736,4450,7276,10913,15956,21891,28078,34397,41579,53133,75899,118919,192000,300617,452153,701975,1273020,2697394,5989311,11720675,18975736,28394139,41393750,56540232,70365011,81189899,89780265,90780373,81655137,63556300,43949975,25063351,11865914,5533998,2572645,1177151,587623,292908,141732,78834,37874,14762,8251,5156,2090,526,175,57,30,16"
europe_central_asia,1971,"1632,4359,7225,10886,15826,21710,27743,33777,40335,50570,71023,110775,180431,285718,429693,654209,1150204,2375308,5291249,10767657,17948443,27019951,39503513,54445607,68392603,80633553,90551041,93472238,84709437,66633710,46727849,27300261,13149480,6157085,2886683,1323589,658551,331354,159932,88606,44448,17732,9298,5849,2546,713,225,92,44,24"
europe_central_asia,1972,"1593,4402,7266,10912,15779,21605,27658,33787,40497,50605,70443,109252,179009,286940,433187,650246,1117726,2239621,4934087,10235842,17391435,26152834,38025518,52129322,65451966,78823105,90348003,95402825,87759314,70176434,49973041,29993426,14700152,6831923,3178169,1440011,708253,358681,171456,92946,47985,19335,9569,6020,2690,745,216,90,45,17"
europe_central_asia,1973,"1115,3929,6812,10363,14872,20269,25951,31699,37767,46318,63061,96322,157669,256223,393517,587034,977950,1905475,4134061,8875746,15823571,24062450,34882539,48657244,62385692,76488635,89924589,97861622,91974201,75407199,54644379,33910901,17090752,7900363,3655954,1641155,797924,409340,195890,102299,54192,22394,10303,6272,2888,787,206,86,40,15"
